timestamp,pair,policy,fold,seed,action_index,action_label,position_value,equity,position_value/equity,inventory_units,turnover_this_bar,grid_active,grid_levels_crossed_this_bar
2025-04-13T23:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10072.061784045847,10063.062784045846,1.0008942605440432,6.3038640246631825,9999.0,False,0
2025-04-14T00:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10160.88322815335,10151.884228153349,1.0008864364287218,6.3038640246631825,0.0,False,0
2025-04-14T01:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,0.0,10141.723344925196,0.0,0.0,10160.88322815335,True,0
2025-04-14T02:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,0.0,10141.723344925196,0.0,0.0,0.0,True,0
2025-04-14T03:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10104.435662917675,10095.309126079577,1.0009040373825226,6.200599944107214,10140.709172590703,False,0
2025-04-14T04:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10147.405820530337,10138.27928369224,1.0009002057038197,6.200599944107214,0.0,False,0
2025-04-14T05:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10072.130537208877,10063.00400037078,1.0009069396015107,6.200599944107214,0.0,False,0
2025-04-14T06:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10068.348171242971,10059.221634404874,1.0009072806196935,6.200599944107214,0.0,False,0
2025-04-14T07:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10141.515250583436,10132.388713745338,1.0009007290478025,6.200599944107214,0.0,False,0
2025-04-14T08:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10158.318876431968,10149.192339593868,1.0008992377454997,6.200599944107214,0.0,False,0
2025-04-14T09:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10177.292712260934,10168.166175422835,1.0008975597645284,6.200599944107214,0.0,False,0
2025-04-14T10:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10409.753204165514,10400.626667327415,1.0008774987440678,6.200599944107214,0.0,False,0
2025-04-14T11:00:00+00:00,ETHUSDT,untrained,1,42,0,grid_0.5,0.0,10390.21691412325,0.0,0.0,10409.753204165514,True,0
2025-04-14T12:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,0.0,10390.21691412325,0.0,0.0,0.0,True,0
2025-04-14T13:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,0.0,10390.21691412325,0.0,0.0,0.0,True,0
2025-04-14T14:00:00+00:00,ETHUSDT,untrained,1,42,0,grid_0.5,0.0,10390.21691412325,0.0,0.0,0.0,True,0
2025-04-14T15:00:00+00:00,ETHUSDT,untrained,1,42,0,grid_0.5,513.8650094213385,10384.051566992719,0.049485983973224505,0.3156554700886024,519.5108457061625,True,1
2025-04-14T16:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,513.8744790854412,10384.061036656822,0.04948685078712563,0.3156554700886024,0.0,True,0
2025-04-14T17:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,2080.0150786071767,10391.034871524536,0.20017400618173503,1.2620608324730611,1557.6091554985233,True,1
2025-04-14T18:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,3623.921033926994,10374.726940884944,0.3493027869143976,2.2091017915370745,1558.6552307286806,True,1
2025-04-14T19:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,5162.847640829656,10355.888297613732,0.49854222954677013,3.1546564425996015,1556.2090411327417,True,1
2025-04-14T20:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,5158.4311218100165,10351.471778594094,0.4983282795087347,3.1546564425996015,0.0,True,0
2025-04-14T21:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,6689.257499619727,10328.0246688479,0.6476802403267226,4.117403654751991,1552.720766789114,True,1
2025-04-14T22:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,6674.517194535714,10313.284363763887,0.6471766858273472,4.117403654751991,0.0,True,0
2025-04-14T23:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,6685.71653247664,10324.483701704812,0.6475594059364608,4.117403654751991,0.0,True,0
2025-04-15T00:00:00+00:00,ETHUSDT,untrained,1,42,0,grid_0.5,6715.855927229424,10354.623096457597,0.6485852613531606,4.117403654751991,0.0,True,0
2025-04-15T01:00:00+00:00,ETHUSDT,untrained,1,42,0,grid_0.5,6729.0727929611785,10367.839962189351,0.6490332429417841,4.117403654751991,0.0,True,0
2025-04-15T02:00:00+00:00,ETHUSDT,untrained,1,42,0,grid_0.5,6718.449891531918,10357.217060760091,0.6486732731503522,4.117403654751991,0.0,True,0
2025-04-15T03:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,6743.854272081739,10382.621441309911,0.6495329055578962,4.117403654751991,0.0,True,0
2025-04-15T04:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,6749.453941052201,10388.221110280374,0.649721821416837,4.117403654751991,0.0,True,0
2025-04-15T05:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,7783.086925057518,10381.993161146625,0.7496717445533286,4.748593329626376,1038.8221110280374,True,1
2025-04-15T06:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,7772.26013226597,10371.166368355078,0.7494104188687016,4.748593329626376,0.0,True,0
2025-04-15T07:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,8847.17781438291,10407.930296999675,0.8500419931648959,5.3787467561482645,1037.1166368355077,True,1
2025-04-15T08:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,9864.691613954225,10383.610273841323,0.9500252179923998,6.011133963788398,1040.7930296999675,True,1
2025-04-15T09:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,10950.00646668914,10429.525738164722,1.049904544232517,6.6420434836370115,1038.3610273841323,True,1
2025-04-15T10:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,11882.088378180268,10317.612123265562,1.1516316213697266,7.275742833109998,1042.9525738164723,True,1
2025-04-15T11:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,11874.376090777172,10309.899835862467,1.1517450489162615,7.275742833109998,0.0,True,0
2025-04-15T12:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,11946.33318739663,10381.856932481925,1.1506932974601005,7.275742833109998,0.0,True,0
2025-04-15T13:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,12879.76314030439,10276.063006448241,1.2533752597879484,7.906545819708036,1038.1856932481926,True,1
2025-04-15T14:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10221.86256501976,10199.735372779953,1.0021693888548184,6.307572375781213,23154.798540451986,False,0
2025-04-15T15:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,0.0,10189.513510214932,0.0,0.0,10221.86256501976,True,0
2025-04-15T16:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,0.0,10189.513510214932,0.0,0.0,0.0,True,0
2025-04-15T17:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,0.0,10189.513510214932,0.0,0.0,0.0,True,0
2025-04-15T18:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10153.566828650917,10144.397285443074,1.000903902218124,6.304644442778854,10188.494558863911,False,0
2025-04-15T19:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10131.311433767907,10122.141890560064,1.0009058896137777,6.304644442778854,0.0,False,0
2025-04-15T20:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10055.529607565706,10046.360064357863,1.0009127229314003,6.304644442778854,0.0,False,0
2025-04-15T21:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10110.44306066231,10101.273517454467,1.0009077611047754,6.304644442778854,0.0,False,0
2025-04-15T22:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10029.995797572452,10020.826254364609,1.0009150486172584,6.304644442778854,0.0,False,0
2025-04-15T23:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,0.0,10010.796258567036,0.0,0.0,10029.995797572452,True,0
2025-04-16T00:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9961.408852971397,9952.400137418314,1.0009051802006246,6.300302860648534,10009.795178941178,False,0
2025-04-16T01:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,0.0,9942.438728565343,0.0,0.0,9961.408852971397,True,0
2025-04-16T02:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9953.274423203351,9944.327222591517,1.0008997291029913,6.226283426771937,9941.444484692485,False,0
2025-04-16T03:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9906.265983331223,9897.318782719389,1.0009040024685731,6.226283426771937,0.0,False,0
2025-04-16T04:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9882.668369143757,9873.721168531923,1.0009061629814249,6.226283426771937,0.0,False,0
2025-04-16T05:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,993.2326807927224,9868.711691985456,0.10064461419005107,0.632890274247287,10870.04048599695,True,1
2025-04-16T06:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,997.7388595453631,9873.217870738097,0.1010550838245378,0.632890274247287,0.0,True,0
2025-04-16T07:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,990.0175981995462,9865.49660939228,0.10035152181361216,0.632890274247287,0.0,True,0
2025-04-16T08:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,1993.3940271099166,9881.336827702482,0.20173323325254994,1.265253366958798,986.549660939228,True,1
2025-04-16T09:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,1984.2715503341437,9872.21435092671,0.2009955902292457,1.265253366958798,0.0,True,0
2025-04-16T10:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,2001.150030249374,9889.09283084194,0.20235931287935938,1.265253366958798,0.0,True,0
2025-04-16T11:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9904.046224387586,9893.145879718864,1.0011018077365126,6.251883462246846,11889.25395180823,False,0
2025-04-16T12:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9861.34586034044,9850.445515671718,1.0011065839257098,6.251883462246846,0.0,False,0
2025-04-16T13:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9800.577553087402,9789.677208418678,1.001113452919505,6.251883462246846,0.0,False,0
2025-04-16T14:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9946.746588434733,9935.84624376601,1.0010970725996855,6.251883462246846,0.0,False,0
2025-04-16T15:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9944.808504561437,9933.908159892713,1.0010972866361634,6.251883462246846,0.0,False,0
2025-04-16T16:00:00+00:00,ETHUSDT,untrained,1,42,8,swing_1.5,9945.216249626097,9926.331917168449,1.0019024482170484,6.244406370239785,19877.723273638163,False,0
2025-04-16T17:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,0.0,9645.431545198107,0.0,0.0,29544.538984593815,False,0
2025-04-16T18:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9774.249568933998,9765.569645086474,1.0008888292401754,6.239546485115862,9644.467002043588,False,0
2025-04-16T19:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9912.143546255058,9903.463622407535,1.0008764533478858,6.239546485115862,0.0,False,0
2025-04-16T20:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9818.737535372875,9810.057611525352,1.0008847984579954,6.239546485115862,0.0,False,0
2025-04-16T21:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9933.545190699006,9924.865266851482,1.0008745633934713,6.239546485115862,0.0,False,0
2025-04-16T22:00:00+00:00,ETHUSDT,untrained,1,42,1,grid_1,0.0,9914.931721660783,0.0,0.0,9933.545190699006,True,0
2025-04-16T23:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9847.877265486697,9838.954818430373,1.000906849072994,6.244136389595531,9913.940228488616,False,0
2025-04-17T00:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9898.205004786836,9889.282557730512,1.000902234009822,6.244136389595531,0.0,False,0
2025-04-17T01:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9923.805963984178,9914.883516927854,1.000899904375184,6.244136389595531,0.0,False,0
2025-04-17T02:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9940.228042688814,9931.30559563249,1.000898416323051,6.244136389595531,0.0,False,0
2025-04-17T03:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9896.394205233853,9887.47175817753,1.0009023992456862,6.244136389595531,0.0,False,0
2025-04-17T04:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9936.231795399472,9927.309348343148,1.0008987779813483,6.244136389595531,0.0,False,0
2025-04-17T05:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9984.311645599359,9975.389198543033,1.0008944460089466,6.244136389595531,0.0,False,0
2025-04-17T06:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10003.730909771,9994.808462714675,1.0008927081584016,6.244136389595531,0.0,False,0
2025-04-17T07:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10000.608841576202,9991.686394519877,1.0008929870998773,6.244136389595531,0.0,False,0
2025-04-17T08:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9961.770313232919,9952.847866176593,1.0008964717612783,6.244136389595531,0.0,False,0
2025-04-17T09:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9962.082520052398,9953.160072996072,1.0008964436411039,6.244136389595531,0.0,False,0
2025-04-17T10:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9950.405985003854,9941.483537947528,1.0008974965378425,6.244136389595531,0.0,False,0
2025-04-17T11:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9948.595185450871,9939.672738394545,1.0008976600428563,6.244136389595531,0.0,False,0
2025-04-17T12:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,10001.233255215162,9992.310808158836,1.0008929312976373,6.244136389595531,0.0,False,0
2025-04-17T13:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9951.779695009565,9942.85724795324,1.0008973725392831,6.244136389595531,0.0,False,0
2025-04-17T14:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,0.0,9839.860621845677,0.0,0.0,9858.641710612615,False,0
2025-04-17T15:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9921.979172992942,9913.124282419343,1.000893249224092,6.267159668887701,9838.876635783492,False,0
2025-04-17T16:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,0.0,9877.660097841775,0.0,0.0,9896.41139981519,False,0
2025-04-17T17:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,0.0,9877.660097841775,0.0,0.0,0.0,True,0
2025-04-17T18:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,0.0,9877.660097841775,0.0,0.0,0.0,True,0
2025-04-17T19:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,1480.298444513298,9874.82787866413,0.14990625281800388,0.9360387268097619,1481.6490146762665,True,1
2025-04-17T20:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,2965.900179132785,9877.724207302197,0.3002614890725757,1.8718090634535502,1481.2241817996196,True,1
2025-04-17T21:00:00+00:00,ETHUSDT,untrained,1,42,2,grid_1.5,4457.861110992636,9886.544849435622,0.4509018245385409,2.8078538654812397,1481.6586310953296,True,1
2025-04-17T22:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9833.00391969597,9819.649156874972,1.0013600040701707,6.226572897477184,14343.417305943312,False,0
2025-04-17T23:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9860.525371902817,9847.17060908182,1.00135620305072,6.226572897477184,0.0,False,0
2025-04-18T00:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9836.739863434455,9823.385100613457,1.0013594868453406,6.226572897477184,0.0,False,0
2025-04-18T01:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9856.602630977408,9843.24786815641,1.0013567435261082,6.226572897477184,0.0,False,0
2025-04-18T02:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9866.440616155422,9853.085853334424,1.0013553888619044,6.226572897477184,0.0,False,0
2025-04-18T03:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9863.825455538481,9850.470692717485,1.0013557486984728,6.226572897477184,0.0,False,0
2025-04-18T04:00:00+00:00,ETHUSDT,untrained,1,42,5,trend_1.5,9843.464562163732,9830.109799342734,1.0013585568313683,6.226572897477184,0.0,False,0
