timestamp,pair,policy,fold,seed,action_index,action_label,position_value,equity,position_value/equity,inventory_units,turnover_this_bar,grid_active,grid_levels_crossed_this_bar
2025-10-10T23:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T00:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T01:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T02:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T03:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T04:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T05:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T06:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,10000.0,0.0,0.0,0.0,False,0
2025-10-11T07:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,10000.0,0.0,0.0,0.0,False,0
2025-10-11T08:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T09:00:00+00:00,BNBUSDT,trained,3,42,2,grid_1.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T10:00:00+00:00,BNBUSDT,trained,3,42,0,grid_0.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T11:00:00+00:00,BNBUSDT,trained,3,42,2,grid_1.5,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T12:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,10000.0,0.0,0.0,0.0,False,0
2025-10-11T13:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,10000.0,0.0,0.0,0.0,False,0
2025-10-11T14:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,10000.0,0.0,0.0,0.0,False,0
2025-10-11T15:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,10000.0,0.0,0.0,0.0,False,0
2025-10-11T16:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,10000.0,0.0,0.0,0.0,False,0
2025-10-11T17:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,10000.0,0.0,0.0,0.0,False,0
2025-10-11T18:00:00+00:00,BNBUSDT,trained,3,42,1,grid_1,0.0,10000.0,0.0,0.0,0.0,True,0
2025-10-11T19:00:00+00:00,BNBUSDT,trained,3,42,1,grid_1,992.7174029214898,9991.71740292149,0.09935403123303188,0.8699348046002153,1000.0,True,1
2025-10-11T20:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,992.7174029214898,False,0
2025-10-11T21:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-11T22:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-11T23:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T00:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T01:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T02:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T03:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T04:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T05:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T06:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T07:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
2025-10-12T08:00:00+00:00,BNBUSDT,trained,3,42,9,FLAT,0.0,9990.724685518568,0.0,0.0,0.0,False,0
