timestamp,return
2025-01-13 23:00:00+00:00,0.0031464864234937995
2025-01-14 00:00:00+00:00,-0.001699000929367922
2025-01-14 01:00:00+00:00,0.002094636856881049
2025-01-14 02:00:00+00:00,0.0018725232613840959
2025-01-14 03:00:00+00:00,0.0026369168356996653
2025-01-14 04:00:00+00:00,-0.003164648420565741
2025-01-14 05:00:00+00:00,-0.0029862429874027985
2025-01-14 06:00:00+00:00,0.004405542550562025
2025-01-14 07:00:00+00:00,-0.002576722640416862
2025-01-14 08:00:00+00:00,0.003875068938492543
2025-01-14 09:00:00+00:00,0.007402159927134777
2025-01-14 10:00:00+00:00,-0.0017938892955038366
2025-01-14 11:00:00+00:00,-0.0013801828742306954
2025-01-14 12:00:00+00:00,-0.0023898646703137683
2025-01-14 13:00:00+00:00,0.005931249458827503
2025-01-14 14:00:00+00:00,-0.0029266193242951655
2025-01-14 15:00:00+00:00,0.00017265938619592802
2025-01-14 16:00:00+00:00,0.0017262958007855378
2025-01-14 17:00:00+00:00,0.0020392629931209605
2025-01-14 18:00:00+00:00,0.0004156216409887392
2025-01-14 19:00:00+00:00,8.595495960128652e-05
2025-01-14 20:00:00+00:00,-0.0008021773384903064
2025-01-14 21:00:00+00:00,0.002035725549789369
2025-01-14 22:00:00+00:00,0.0013591621838158208
2025-01-14 23:00:00+00:00,-0.0014573302281721823
2025-01-15 00:00:00+00:00,0.0016025411724305272
2025-01-15 01:00:00+00:00,0.00017142612248388645
2025-01-15 02:00:00+00:00,-0.004470598317455332
2025-01-15 03:00:00+00:00,0.005925394548063068
2025-01-15 04:00:00+00:00,0.0013121675010339118
2025-01-15 05:00:00+00:00,-0.0017662559646749454
2025-01-15 06:00:00+00:00,-0.0017265735363364287
2025-01-15 07:00:00+00:00,0.00010005717552874493
2025-01-15 08:00:00+00:00,-0.0015292923806936587
2025-01-15 09:00:00+00:00,-0.008917835671342744
2025-01-15 10:00:00+00:00,0.0017187342028106567
2025-01-15 11:00:00+00:00,-0.0017590403137434096
2025-01-15 12:00:00+00:00,-0.0032642921108125833
2025-01-15 13:00:00+00:00,0.014114305587757947
2025-01-15 14:00:00+00:00,0.006273041639278665
2025-01-15 15:00:00+00:00,-0.00015620340523425646
2025-01-15 16:00:00+00:00,-0.003550632012498278
2025-01-15 17:00:00+00:00,-0.0021522234891675485
2025-01-15 18:00:00+00:00,0.008684597694581964
2025-01-15 19:00:00+00:00,0.00327116699944785
2025-01-15 20:00:00+00:00,0.0011150632339655964
2025-01-15 21:00:00+00:00,0.0013817023136464268
2025-01-15 22:00:00+00:00,0.0029285462865189515
2025-01-15 23:00:00+00:00,0.0031726868165036226
2025-01-16 00:00:00+00:00,-0.007402846387439044
2025-01-16 01:00:00+00:00,0.004948540814887936
2025-01-16 02:00:00+00:00,-0.002497159130764093
2025-01-16 03:00:00+00:00,-0.002995654191806252
2025-01-16 04:00:00+00:00,0.0015375934546479897
2025-01-16 05:00:00+00:00,0.00019718587585737524
2025-01-16 06:00:00+00:00,0.003576809879881182
2025-01-16 07:00:00+00:00,-0.0018100944336087998
2025-01-16 08:00:00+00:00,-0.008799797576541368
2025-01-16 09:00:00+00:00,0.002311663262990704
2025-01-16 10:00:00+00:00,0.0050371418464802975
2025-01-16 11:00:00+00:00,0.004476918528529827
2025-01-16 12:00:00+00:00,0.00039243717501302733
2025-01-16 13:00:00+00:00,-0.006486683385404257
2025-01-16 14:00:00+00:00,-0.009589079730377592
2025-01-16 15:00:00+00:00,0.010336873878748154
2025-01-16 16:00:00+00:00,0.00421364148816239
2025-01-16 17:00:00+00:00,0.002680363182194556
2025-01-16 18:00:00+00:00,-0.0036249125262421966
2025-01-16 19:00:00+00:00,0.004115688780885307
2025-01-16 20:00:00+00:00,0.0010351966873705098
2025-01-16 21:00:00+00:00,-0.004276251432404621
2025-01-16 22:00:00+00:00,-0.005136697917251354
2025-01-16 23:00:00+00:00,-0.001072144005868525
2025-01-17 00:00:00+00:00,0.004095466741985465
2025-01-17 01:00:00+00:00,0.0074120956399437166
2025-01-17 02:00:00+00:00,-0.0019406089882306743
2025-01-17 03:00:00+00:00,-0.0007553715308862285
2025-01-17 04:00:00+00:00,0.0013998936080856783
2025-01-17 05:00:00+00:00,0.004012078172617173
2025-01-17 06:00:00+00:00,-0.0028682418791162734
2025-01-17 07:00:00+00:00,-0.002429658591077355
2025-01-17 08:00:00+00:00,0.007992609285984331
2025-01-17 09:00:00+00:00,-0.0018746875520746498
2025-01-17 10:00:00+00:00,0.005328547379551241
2025-01-17 11:00:00+00:00,0.003044561306393412
2025-01-17 12:00:00+00:00,-0.0006622516556290536
2025-01-17 13:00:00+00:00,-0.00506682129445557
2025-01-17 14:00:00+00:00,0.0020675778810796963
2025-01-17 15:00:00+00:00,-0.0025479823856869865
2025-01-17 16:00:00+00:00,0.0062890462307372275
2025-01-17 17:00:00+00:00,-0.0024281555675124133
2025-01-17 18:00:00+00:00,-0.000580856625223114
2025-01-17 19:00:00+00:00,-5.535183006988298e-05
2025-01-17 20:00:00+00:00,0.005493973235908722
2025-01-17 21:00:00+00:00,-0.003014120950205146
2025-01-17 22:00:00+00:00,-0.005342426041220927
2025-01-17 23:00:00+00:00,0.0017209792927330714
2025-01-18 00:00:00+00:00,0.0014270671691420933
2025-01-18 01:00:00+00:00,-0.0066824388826629555
2025-01-18 02:00:00+00:00,-0.0026046019276839694
2025-01-18 03:00:00+00:00,-0.012135346115711765
2025-01-18 04:00:00+00:00,-0.0010036754311562035
2025-01-18 05:00:00+00:00,-0.013400500926856185
2025-01-18 06:00:00+00:00,0.01035541149135133
2025-01-18 07:00:00+00:00,-0.006132530804610847
2025-01-18 08:00:00+00:00,0.0019425241387192038
2025-01-18 09:00:00+00:00,-0.0012687460797171646
2025-01-18 10:00:00+00:00,-0.003011747241610685
2025-01-18 11:00:00+00:00,0.0049106631542776835
2025-01-18 12:00:00+00:00,-0.00045589890441788405
2025-01-18 13:00:00+00:00,0.007397482860360016
2025-01-18 14:00:00+00:00,-0.005716064404765242
2025-01-18 15:00:00+00:00,0.0010814810598513969
2025-01-18 16:00:00+00:00,-0.010334044065387293
2025-01-18 17:00:00+00:00,0.0015655745946023814
2025-01-18 18:00:00+00:00,0.0027103768714507037
2025-01-18 19:00:00+00:00,0.00955363910699214
2025-01-18 20:00:00+00:00,-0.003343297114281274
2025-01-18 21:00:00+00:00,-0.00046906315295713874
2025-01-18 22:00:00+00:00,0.003768486916950975
2025-01-18 23:00:00+00:00,0.00519940497272775
2025-01-19 00:00:00+00:00,0.0023677979479086453
2025-01-19 01:00:00+00:00,0.0031496062992126816
2025-01-19 02:00:00+00:00,-0.002929468490692977
2025-01-19 03:00:00+00:00,-0.0017853377381036317
2025-01-19 04:00:00+00:00,-0.003253154574132555
2025-01-19 05:00:00+00:00,-0.0008901196716447624
2025-01-19 06:00:00+00:00,0.0014707130129818502
2025-01-19 07:00:00+00:00,-0.004349176762969753
2025-01-19 08:00:00+00:00,-0.019344773790951564
2025-01-19 09:00:00+00:00,0.0038035461198044906
2025-01-19 10:00:00+00:00,-0.007578267947960571
2025-01-19 11:00:00+00:00,-0.008391039879215634
2025-01-19 12:00:00+00:00,0.01235634287387466
2025-01-19 13:00:00+00:00,0.007838146610941621
2025-01-19 14:00:00+00:00,0.002353245038814178
2025-01-19 15:00:00+00:00,-0.0009591296256530324
2025-01-19 16:00:00+00:00,0.0008884048833610603
2025-01-19 17:00:00+00:00,0.005583392984967794
2025-01-19 18:00:00+00:00,0.0057089977220956545
2025-01-19 19:00:00+00:00,0.001274047649381993
2025-01-19 20:00:00+00:00,-0.005231086793626494
2025-01-19 21:00:00+00:00,-0.0248575205014141
